"ZJ,027028253177,V1,123446,A,1848.0472,N,7317.1106,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123452,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123458,A,1850.5622,N,7314.2210,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123505,A,1850.9222,N,7313.8061,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123515,A,1851.2428,N,7313.6222,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123524,A,1859.0346,N,7308.7048,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123534,A,1859.3031,N,7308.4612,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123542,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123551,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123558,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123604,A,1901.5279,N,7306.3438,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123613,A,1902.4777,N,7306.2589,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123624,A,1902.5060,N,7306.2560,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123634,A,1902.5109,N,7306.2547,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123641,A,1902.5116,N,7306.2545,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123651,A,1902.7131,N,7306.2042,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123657,A,1902.7841,N,7306.1718,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123705,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123712,A,1902.8135,N,7306.1580,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123722,A,1903.1694,N,7305.9857,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123732,A,1903.3378,N,7305.9063,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123740,A,1903.6189,N,7305.7819,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123746,A,1903.7816,N,7305.6872,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123753,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123803,A,1904.1233,N,7305.4726,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123811,A,1904.2188,N,7305.4195,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123821,A,1905.8656,N,7304.2939,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123828,A,1906.0419,N,7304.1708,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123835,A,1906.2280,N,7304.0629,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123844,A,1906.4309,N,7303.9581,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123853,A,1908.6175,N,7302.7368,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123902,A,1908.6738,N,7302.6245,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123908,A,1908.7741,N,7302.4889,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123915,A,1908.8643,N,7302.4095,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123921,A,1910.2674,N,7301.2189,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123930,A,1910.3933,N,7301.0460,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123937,A,1910.5703,N,7301.0532,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123943,A,1912.6407,N,7300.9665,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123949,A,1912.7744,N,7300.8079,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123957,A,1912.7440,N,7300.4005,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124003,A,1912.7477,N,7300.4399,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124009,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124015,A,1914.4150,N,7302.4262,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124022,A,1914.4205,N,7302.4319,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124031,A,1914.4166,N,7302.4292,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124038,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124044,A,1914.5338,N,7302.4835,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124052,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124101,A,1916.0802,N,7302.4133,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124110,A,1916.1625,N,7302.3263,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124120,A,1916.1896,N,7302.3166,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124128,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124137,A,1916.2247,N,7302.3303,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124146,A,,N,,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124154,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124202,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124211,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124217,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124227,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124233,A,1828.5985,N,7357.8402,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124242,A,1828.5944,N,7357.8499,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124252,A,1828.5907,N,7357.8520,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124300,A,1828.5896,N,7357.8497,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124310,A,1828.5998,N,7357.8503,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124316,A,1828.5986,N,7357.8486,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124323,A,1828.5993,N,7357.8503,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124331,A,1828.5993,N,7357.8513,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124339,A,1828.5994,N,7357.8515,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124345,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124353,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124402,A,1828.5992,N,7357.8507,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124408,A,1828.6007,N,7357.8519,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124414,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124421,A,1828.6008,N,7357.8513,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124429,A,1828.5992,N,7357.8506,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124437,A,1828.5993,N,7357.8500,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124446,A,1828.5988,N,7357.8514,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124453,A,1828.5980,N,7357.8514,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124502,A,1828.5960,N,7357.8520,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124510,A,1828.5960,N,7357.8520,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124518,A,1828.5960,N,7357.8520,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124527,A,1828.5962,N,7357.8339,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124534,A,1828.5965,N,7357.8349,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124543,A,1828.5930,N,7357.8343,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124553,A,1828.5931,N,7357.8346,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124601,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,124610,A,1828.5761,N,7357.8626,E,0.76,0,070917,00000000"
